"id","name","note","format_id/id","initial_state","next_enable","parent_id/id","place","question","survey_id/id","type","variable_name","page"
"survey_methodology_extra.EE12_C_12_3_2","2",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12_C_12_3_3:","survey_methodology_extra.EE12_C_12_3","2","Porque no existe disponibilidad de fondos externos para financiar nuevas inversiones","survey_methodology_extra.survey_EE12","Variable",,"5"
"survey_methodology_extra.EE12_C_12_3_2_1","1",,,"closed",,"survey_methodology_extra.EE12_C_12_3_2","1","Si","survey_methodology_extra.survey_EE12","Null",,"5"
"survey_methodology_extra.EE12_C_12_3_2_2","2",,,"closed",,"survey_methodology_extra.EE12_C_12_3_2","2","No","survey_methodology_extra.survey_EE12","Null",,"5"
"survey_methodology_extra.EE12_C_12_3_3","3",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12_C_12_3_4:","survey_methodology_extra.EE12_C_12_3","3","Por la incertidumbre respecto a la evolución de la situación económica nacional","survey_methodology_extra.survey_EE12","Variable",,"5"
"survey_methodology_extra.EE12_C_12_3_3_1","1",,,"closed",,"survey_methodology_extra.EE12_C_12_3_3","1","Si","survey_methodology_extra.survey_EE12","Null",,"5"
"survey_methodology_extra.EE12_C_12_3_3_2","2",,,"closed",,"survey_methodology_extra.EE12_C_12_3_3","2","No","survey_methodology_extra.survey_EE12","Null",,"5"
"survey_methodology_extra.EE12_C_12_3_4","4",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12_C_12_3_5:","survey_methodology_extra.EE12_C_12_3","4","Porque el nivel de demanda esperada (interna y/o externa) no lo justifica","survey_methodology_extra.survey_EE12","Variable",,"5"
"survey_methodology_extra.EE12_C_12_3_4_1","1",,,"closed",,"survey_methodology_extra.EE12_C_12_3_4","1","Si","survey_methodology_extra.survey_EE12","Null",,"5"
"survey_methodology_extra.EE12_C_12_3_4_2","2",,,"closed",,"survey_methodology_extra.EE12_C_12_3_4","2","No","survey_methodology_extra.survey_EE12","Null",,"5"
"survey_methodology_extra.EE12_C_12_3_5","5",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12_C_12_3_6:","survey_methodology_extra.EE12_C_12_3","5","Porque todavía existe capacidad instalada para incrementar la producción","survey_methodology_extra.survey_EE12","Variable",,"5"
"survey_methodology_extra.EE12_C_12_3_5_1","1",,,"closed",,"survey_methodology_extra.EE12_C_12_3_5","1","Si","survey_methodology_extra.survey_EE12","Null",,"5"
"survey_methodology_extra.EE12_C_12_3_5_2","2",,,"closed",,"survey_methodology_extra.EE12_C_12_3_5","2","No","survey_methodology_extra.survey_EE12","Null",,"5"
"survey_methodology_extra.EE12_C_12_3_6","6",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12_C_12_3_7:","survey_methodology_extra.EE12_C_12_3","6","Porque no es oportuno por otros problemas internos a la empresa","survey_methodology_extra.survey_EE12","Variable",,"5"
"survey_methodology_extra.EE12_C_12_3_6_1","1",,,"closed",,"survey_methodology_extra.EE12_C_12_3_6","1","Si","survey_methodology_extra.survey_EE12","Null",,"5"
"survey_methodology_extra.EE12_C_12_3_6_2","2",,,"closed",,"survey_methodology_extra.EE12_C_12_3_6","2","No","survey_methodology_extra.survey_EE12","Null",,"5"
"survey_methodology_extra.EE12_C_12_3_7","7",,"survey_methodology_extra.format_SelectOne","disabled","sinput==""1"":EE12_C_12_3_7_1_ESP:
sinput==""2"":EE12_C_12_4:EE12_C_12_3_7_1_ESP","survey_methodology_extra.EE12_C_12_3","7","Por otro motivo","survey_methodology_extra.survey_EE12","Variable",,"5"
"survey_methodology_extra.EE12_C_12_3_7_1","1",,,"closed",,"survey_methodology_extra.EE12_C_12_3_7","1","Si","survey_methodology_extra.survey_EE12","Null",,"5"
"survey_methodology_extra.EE12_C_12_3_7_2","2",,,"closed",,"survey_methodology_extra.EE12_C_12_3_7","2","No","survey_methodology_extra.survey_EE12","Null",,"5"
"survey_methodology_extra.EE12_C_12_3_7_1_ESP","ESP",,"survey_methodology_extra.format_Char","disabled","True:EE12_C_12_4","survey_methodology_extra.EE12_C_12_3_7_1","3","Especificar","survey_methodology_extra.survey_EE12","Variable",,"5"
"survey_methodology_extra.EE12_C_12_4","4",,"survey_methodology_extra.format_Integer","disabled","True:EE12_C_12_5:","survey_methodology_extra.EE12_C_12","5","Considerando todos los motivos marcados en la pregunta anterior, ¿cuál considera el principal (motivo) por el que no invirtió ni invertirá durante 2012?","survey_methodology_extra.survey_EE12","Variable",,"5"
"survey_methodology_extra.EE12_C_12_5","5",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12_D_13:","survey_methodology_extra.EE12_C_12","6","Si fueran desgravadas del Impuesto a las Ganancias las utilidades de la empresa reinvertidas en ella, ¿Ud. realizaría inversiones durante 2012?","survey_methodology_extra.survey_EE12","Variable",,"5"
"survey_methodology_extra.EE12_C_12_5_1","1",,,"closed",,"survey_methodology_extra.EE12_C_12_5","1","Si","survey_methodology_extra.survey_EE12","Null",,"5"
"survey_methodology_extra.EE12_C_12_5_2","2",,,"closed",,"survey_methodology_extra.EE12_C_12_5","2","No","survey_methodology_extra.survey_EE12","Null",,"5"
"survey_methodology_extra.EE12_D","D",,,"closed",,"survey_methodology_extra.EE12","7","Desempeño","survey_methodology_extra.survey_EE12","View",,"5"
"survey_methodology_extra.EE12_D_13","13",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12_D_14_1","survey_methodology_extra.EE12_D","1","En el último año, la empresa atravesó una fase de","survey_methodology_extra.survey_EE12","Variable",,"5"
"survey_methodology_extra.EE12_D_13_1","1",,,"closed",,"survey_methodology_extra.EE12_D_13","1","crecimiento acelerado","survey_methodology_extra.survey_EE12","Null",,"5"
"survey_methodology_extra.EE12_D_13_2","2",,,"closed",,"survey_methodology_extra.EE12_D_13","2","crecimiento normal","survey_methodology_extra.survey_EE12","Null",,"5"
"survey_methodology_extra.EE12_D_13_3","3",,,"closed",,"survey_methodology_extra.EE12_D_13","3","estancamiento","survey_methodology_extra.survey_EE12","Null",,"5"
"survey_methodology_extra.EE12_D_13_4","4",,,"closed",,"survey_methodology_extra.EE12_D_13","4","achicamiento","survey_methodology_extra.survey_EE12","Null",,"5"
"survey_methodology_extra.EE12_D_14","14",,,"closed",,"survey_methodology_extra.EE12_D","2","Qué proporción de la capacidad instalada de la empresa ha utilizado en promedio en 2012 y 2011? (Tenga en cuenta la relación entre la producción efectiva y la producción máxima que podría haber obtenido con la capacidad instalada actual)","survey_methodology_extra.survey_EE12","View",,"5"
"survey_methodology_extra.EE12_D_14_2","1",,"survey_methodology_extra.format_Float","disabled","True:EE12_D_14_2","survey_methodology_extra.EE12_D_14","1","año 2012 (estimado)","survey_methodology_extra.survey_EE12","Variable",,"5"
"survey_methodology_extra.EE12_D_14_3","2",,"survey_methodology_extra.format_Float","disabled","True:EE12_D_15_1_1:","survey_methodology_extra.EE12_D_14","2","año 2011","survey_methodology_extra.survey_EE12","Variable",,"5"
"survey_methodology_extra.EE12_D_15","15",,,"closed",,"survey_methodology_extra.EE12_D","3","¿Cuál fue aproximadamente el monto de ventas de la empresa para los siguientes períodos? (ventas sin IVA y en moneda nacional)","survey_methodology_extra.survey_EE12","View",,"5"
"survey_methodology_extra.EE12_D_15_1","1",,,"closed",,"survey_methodology_extra.EE12_D_15","1","Año 2012","survey_methodology_extra.survey_EE12","View",,"5"
"survey_methodology_extra.EE12_D_15_1_1","1",,"survey_methodology_extra.format_Float","disabled","True:EE12_D_15_2_1:","survey_methodology_extra.EE12_D_15_1","1","Acumulado Enero-Junio","survey_methodology_extra.survey_EE12","Variable",,"5"
"survey_methodology_extra.EE12_D_15_2","2",,,"closed",,"survey_methodology_extra.EE12_D_15","2","Año 2011","survey_methodology_extra.survey_EE12","View",,"5"
"survey_methodology_extra.EE12_D_15_2_1","1",,"survey_methodology_extra.format_Float","disabled","True:EE12_D_15_2_2:","survey_methodology_extra.EE12_D_15_2","1","Acumulado Enero-Junio","survey_methodology_extra.survey_EE12","Variable",,"5"
"survey_methodology_extra.EE12_D_15_2_2","2",,"survey_methodology_extra.format_Float","disabled","True:EE12_D_15_2_3:","survey_methodology_extra.EE12_D_15_2","2","Acumulado Julio-Diciembre","survey_methodology_extra.survey_EE12","Variable",,"5"
"survey_methodology_extra.EE12_D_15_2_3","3",,"survey_methodology_extra.format_Float","disabled","True:EE12_D_16_1_1:","survey_methodology_extra.EE12_D_15_2","3","Total Ventas 2011","survey_methodology_extra.survey_EE12","Variable",,"5"
"survey_methodology_extra.EE12_D_16","16",,,"closed",,"survey_methodology_extra.EE12_D","4","¿Cuál era la cantidad total de ocupados en la empresa a fines de (por favor, incluya a todas las personas, considerando también a los socios que trabajan en la empresa)","survey_methodology_extra.survey_EE12","View",,"6"
"survey_methodology_extra.EE12_D_16_1","1",,,"closed",,"survey_methodology_extra.EE12_D_16","1","Año 2012","survey_methodology_extra.survey_EE12","View",,"6"
"survey_methodology_extra.EE12_D_16_1_1","1",,"survey_methodology_extra.format_Integer","disabled","True:EE12_D_16_2_1","survey_methodology_extra.EE12_D_16_1","1","junio de 2012?","survey_methodology_extra.survey_EE12","Variable",,"6"
"survey_methodology_extra.EE12_D_16_2","2",,,"closed",,"survey_methodology_extra.EE12_D_16","2","Año 2011","survey_methodology_extra.survey_EE12","View",,"6"
"survey_methodology_extra.EE12_D_16_2_1","1",,"survey_methodology_extra.format_Integer","closed","True:EE12_D_16_2_2","survey_methodology_extra.EE12_D_16_2","1","junio de 2011?","survey_methodology_extra.survey_EE12","Variable",,"6"
"survey_methodology_extra.EE12_D_16_2_2","2",,"survey_methodology_extra.format_Integer","closed","True:EE12_E_17_0","survey_methodology_extra.EE12_D_16_2","2","diciembre de 2011?","survey_methodology_extra.survey_EE12","Variable",,"6"
"survey_methodology_extra.EE12_E","E",,,"closed",,"survey_methodology_extra.EE12","8","Comercio exterior","survey_methodology_extra.survey_EE12","View",,"6"
"survey_methodology_extra.EE12_E_17","17",,,"closed",,"survey_methodology_extra.EE12_E","1",".","survey_methodology_extra.survey_EE12","View",,"6"
"survey_methodology_extra.EE12_E_17_0","0",,"survey_methodology_extra.format_SelectOne","disabled","sinput==""1"":EE12_E_17_1
sinput==""2"":EE12_E_18_1:EE12_E_17_1,EE12_E_17_1_1,EE12_E_17_2","survey_methodology_extra.EE12_E_17","1","¿Considera que las importaciones amenazan severamente las ventas de la empresa al mercado interno?","survey_methodology_extra.survey_EE12","Variable",,"6"
"survey_methodology_extra.EE12_E_17_0_1","1",,,"closed",,"survey_methodology_extra.EE12_E_17_0","1","Si","survey_methodology_extra.survey_EE12","Null",,"6"
"survey_methodology_extra.EE12_E_17_0_2","2",,,"closed",,"survey_methodology_extra.EE12_E_17_0","2","No","survey_methodology_extra.survey_EE12","Null",,"6"
"survey_methodology_extra.EE12_E_17_1","1",,"survey_methodology_extra.format_Char","disabled","True:EE12_E_17_1_INT","survey_methodology_extra.EE12_E_17","2","Indique de qué país proviene la principal amenaza:","survey_methodology_extra.survey_EE12","Variable",,"6"
"survey_methodology_extra.EE12_E_17_1_INT","INT",,"survey_methodology_extra.format_Char","disabled","True:EE12_E_17_2","survey_methodology_extra.EE12_E_17_1","1","Para uso interno","survey_methodology_extra.survey_EE12","Variable",,"6"
"survey_methodology_extra.EE12_E_17_2","2",,"survey_methodology_extra.format_SelectOne","closed","True:EE12_E_18_1","survey_methodology_extra.EE12_E_17","3","¿Ha caído su participación en el mercado interno a manos de importaciones en el último año?","survey_methodology_extra.survey_EE12","Variable",,"6"
"survey_methodology_extra.EE12_E_17_2_A1","1",,,"closed",,"survey_methodology_extra.EE12_E_17_2","1","Si","survey_methodology_extra.survey_EE12","Null",,"6"
"survey_methodology_extra.EE12_E_17_2_A2","2",,,"closed",,"survey_methodology_extra.EE12_E_17_2","2","No","survey_methodology_extra.survey_EE12","Null",,"6"
"survey_methodology_extra.EE12_E_18","18",,,"closed",,"survey_methodology_extra.EE12_E","2","¿Cuál fue la participación porcentual de las exportaciones en el total de las ventas del(por favor, si no exportó, indique el valor “0%” (cero) donde corresponda)","survey_methodology_extra.survey_EE12","View",,"6"
"survey_methodology_extra.EE12_E_18_1","1",,"survey_methodology_extra.format_Float","closed","int(sinput)==0:EE12_E_25_1:EE12_E_19_1
int(sinput)>0:EE12_E_19_1","survey_methodology_extra.EE12_E_18","1","año 2012? (estimado)","survey_methodology_extra.survey_EE12","Variable",,"6"
"survey_methodology_extra.EE12_E_18_2","2",,"survey_methodology_extra.format_Float","disabled","True:EE12_19_1","survey_methodology_extra.EE12_E_18","2","año 2011? (estimado)","survey_methodology_extra.survey_EE12","Variable",,"6"
"survey_methodology_extra.EE12_E_19","19",,,"closed",,"survey_methodology_extra.EE12_E","3","¿En cuáles de las siguientes áreas geográficas y en qué porcentaje se concentrarán las exportaciones realizadas/a realizar en el año 2012? (la suma de los porcentajes debe ser igual a 100%)","survey_methodology_extra.survey_EE12","View",,"6"
"survey_methodology_extra.EE12_E_19_1","1",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_19_2","survey_methodology_extra.EE12_E_19","1","Brasil","survey_methodology_extra.survey_EE12","Variable",,"6"
"survey_methodology_extra.EE12_E_19_2","2",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_19_3","survey_methodology_extra.EE12_E_19","2","Uruguay","survey_methodology_extra.survey_EE12","Variable",,"6"
"survey_methodology_extra.EE12_E_19_3","3",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_19_4","survey_methodology_extra.EE12_E_19","3","Paraguay","survey_methodology_extra.survey_EE12","Variable",,"6"
"survey_methodology_extra.EE12_E_19_4","4",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_19_5","survey_methodology_extra.EE12_E_19","4","Chile","survey_methodology_extra.survey_EE12","Variable",,"6"
"survey_methodology_extra.EE12_E_19_5","5",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_19_6","survey_methodology_extra.EE12_E_19","5","México","survey_methodology_extra.survey_EE12","Variable",,"6"
"survey_methodology_extra.EE12_E_19_6","6",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_19_7","survey_methodology_extra.EE12_E_19","6","Resto de América Latina y el Caribe","survey_methodology_extra.survey_EE12","Variable",,"6"
"survey_methodology_extra.EE12_E_19_7","7",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_19_8","survey_methodology_extra.EE12_E_19","7","Unión Europea (*)","survey_methodology_extra.survey_EE12","Variable",,"6"
"survey_methodology_extra.EE12_E_19_8","8",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_19_9","survey_methodology_extra.EE12_E_19","8","Estados Unidos y Canadá","survey_methodology_extra.survey_EE12","Variable",,"6"
"survey_methodology_extra.EE12_E_19_9","9",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_19_10","survey_methodology_extra.EE12_E_19","9","China","survey_methodology_extra.survey_EE12","Variable",,"6"
"survey_methodology_extra.EE12_E_19_10","10",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_19_11","survey_methodology_extra.EE12_E_19","10","India","survey_methodology_extra.survey_EE12","Variable",,"6"
"survey_methodology_extra.EE12_E_19_11","11",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_19_12","survey_methodology_extra.EE12_E_19","11","Sudeste Asiático (Filipinas, Indonesia, Malasia y Tailandia)","survey_methodology_extra.survey_EE12","Variable",,"6"
"survey_methodology_extra.EE12_E_19_12","12",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_19_13","survey_methodology_extra.EE12_E_19","12","Resto de Asia","survey_methodology_extra.survey_EE12","Variable",,"6"
"survey_methodology_extra.EE12_E_19_13","13",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_19_ESP","survey_methodology_extra.EE12_E_19","13","Otros destinos","survey_methodology_extra.survey_EE12","Variable",,"6"
"survey_methodology_extra.EE12_E_19_ESP","ESP",,"survey_methodology_extra.format_Char","disabled","True:EE12_E_20","survey_methodology_extra.EE12_E_19","14","Especificar","survey_methodology_extra.survey_EE12","Variable",,"6"
"survey_methodology_extra.EE12_E_20","20",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12_E_POR","survey_methodology_extra.EE12_E","4","¿Cómo evolucionó el precio de venta (en dólares) de su principal producto exportado en el año 2012 (estimado) respecto a 2011?","survey_methodology_extra.survey_EE12","Variable",,"7"
"survey_methodology_extra.EE12_E_20_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_20","1","Aumentó","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_20_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_20","2","No varió","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_20_S3","3",,,"closed",,"survey_methodology_extra.EE12_E_20","3","Disminuyó","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_20_POR","POR",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_21_1","survey_methodology_extra.EE12_E","5","En que porcentaje?","survey_methodology_extra.survey_EE12","Variable",,"7"
"survey_methodology_extra.EE12_E_21","21",,,"closed",,"survey_methodology_extra.EE12_E","6","¿En qué año comenzó a exportar? (por favor, expresar en números)","survey_methodology_extra.survey_EE12","View",,"7"
"survey_methodology_extra.EE12_E_21_1","1",,"survey_methodology_extra.format_Year","disabled","True:EE12 / E / 22_1 / 1","survey_methodology_extra.EE12_E_21","1","Año","survey_methodology_extra.survey_EE12","Variable",,"7"
"survey_methodology_extra.EE12_E_22","22_1",,,"closed",,"survey_methodology_extra.EE12_E","8","Para poder exportar, ¿la empresa realizó algunos de los siguientes cambios?","survey_methodology_extra.survey_EE12","View",,"7"
"survey_methodology_extra.EE12_E_22_1_1","1",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12 / E / 22_1 / 2","survey_methodology_extra.EE12_E_22","1","Elaboración de un nuevo producto","survey_methodology_extra.survey_EE12","Variable",,"7"
"survey_methodology_extra.EE12_E_22_1_1_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_22_1_1","1","Si","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_22_1_1_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_22_1_1","2","No","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_22_1_2","2",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12 / E / 22_1 / 3","survey_methodology_extra.EE12_E_22","2","Mejora significativa de los productos ya existentes","survey_methodology_extra.survey_EE12","Variable",,"7"
"survey_methodology_extra.EE12_E_22_1_2_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_22_1_2","1","Si","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_22_1_2_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_22_1_2","2","No","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_22_1_3","3",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12 / E / 22_1 / 4","survey_methodology_extra.EE12_E_22","3","Modificación marginal de los productos ya existentes","survey_methodology_extra.survey_EE12","Variable",,"7"
"survey_methodology_extra.EE12_E_22_1_3_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_22_1_3","1","Si","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_22_1_3_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_22_1_3","2","No","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_22_1_4","4",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12 / E / 22_1 / 5","survey_methodology_extra.EE12_E_22","4","Implementación de certificaciones de calidad de productos y/o procesos (ej.: normas ISO)","survey_methodology_extra.survey_EE12","Variable",,"7"
"survey_methodology_extra.EE12_E_22_1_4_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_22_1_4","1","Si","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_22_1_4_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_22_1_4","2","No","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_22_1_5","5",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12 / E / 22_1 / 6","survey_methodology_extra.EE12_E_22","5","Mejora en servicios post-venta","survey_methodology_extra.survey_EE12","Variable",,"7"
"survey_methodology_extra.EE12_E_22_1_5_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_22_1_5","1","Si","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_22_1_5_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_22_1_5","2","No","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_22_1_6","6",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12 / E / 22_1 / 7","survey_methodology_extra.EE12_E_22","6","Implementación de un nuevo proceso de elaboración de productos","survey_methodology_extra.survey_EE12","Variable",,"7"
"survey_methodology_extra.EE12_E_22_1_6_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_22_1_6","1","Si","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_22_1_6_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_22_1_6","2","No","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_22_1_7","7",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12 / E / 22_1 / 8","survey_methodology_extra.EE12_E_22","7","Modificación significativa en los procesos productivos ya implementados","survey_methodology_extra.survey_EE12","Variable",,"7"
"survey_methodology_extra.EE12_E_22_1_7_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_22_1_7","1","Si","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_22_1_7_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_22_1_7","2","No","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_22_1_8","8",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12 / E / 22_1 / 9","survey_methodology_extra.EE12_E_22","8","Cambios en los sistemas de logística, métodos de distribución o provisión","survey_methodology_extra.survey_EE12","Variable",,"7"
"survey_methodology_extra.EE12_E_22_1_8_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_22_1_8","1","Si","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_22_1_8_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_22_1_8","2","No","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_22_1_9","9",,"survey_methodology_extra.format_SelectOne","disabled","sinput==""1"":EE12 / E / 22_1 / ESP
sinput!=""1"":EE12 / E / 22_2:EE12 / E / 22_1 / ESP","survey_methodology_extra.EE12_E_22","9","Otro","survey_methodology_extra.survey_EE12","Variable",,"7"
"survey_methodology_extra.EE12_E_22_1_9_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_22_1_9","1","Si","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_22_1_9_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_22_1_9","2","No","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_22_1_ESP","ESP",,"survey_methodology_extra.format_Char","disabled","True:EE12 / E / 22_2","survey_methodology_extra.EE12_E_22","10","Especificar","survey_methodology_extra.survey_EE12","Variable",,"7"
"survey_methodology_extra.EE12_E_22_2","22_2",,"survey_methodology_extra.format_Integer","disabled","True:EE12_E_23_1","survey_methodology_extra.EE12_E","9","Considerando todos los cambios marcados en la pregunta anterior ¿cuál cree que tuvo mayor impacto para que la empresa comience a exportar?","survey_methodology_extra.survey_EE12","Variable",,"7"
"survey_methodology_extra.EE12_E_23","23",,,"closed",,"survey_methodology_extra.EE12_E","10","Bajo qué modalidades realiza habitualmente sus exportaciones?(por favor, marque una opción por fila)","survey_methodology_extra.survey_EE12","View",,"7"
"survey_methodology_extra.EE12_E_23_1","1",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12_E_23_2","survey_methodology_extra.EE12_E_23","1","De manera directa (vendedor de la empresa, agente, distribuidor en el mercado de destino) con su cliente final en el exterior","survey_methodology_extra.survey_EE12","Variable",,"7"
"survey_methodology_extra.EE12_E_23_1_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_23_1","1","Si","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_23_1_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_23_1","2","No","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_23_2","2",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12_E_23_3","survey_methodology_extra.EE12_E_23","2","A través de una empresa comercializadora (trading, broker, comprador extranjero)","survey_methodology_extra.survey_EE12","Variable",,"7"
"survey_methodology_extra.EE12_E_23_2_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_23_2","1","Si","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_23_2_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_23_2","2","No","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_23_3","3",,"survey_methodology_extra.format_SelectOne","disabled","sinput==""1"":EE12_E_23_ESP
sinput==""2"":EE12_E_24_1_1:EE12_E_23_ESP","survey_methodology_extra.EE12_E_23","3","Otra forma (especificar):","survey_methodology_extra.survey_EE12","Variable",,"7"
"survey_methodology_extra.EE12_E_23_3_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_23_3","1","Si","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_23_3_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_23_3","2","No","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_23_ESP","ESP",,"survey_methodology_extra.format_Char","disabled","True:EE12_E_24_1_1","survey_methodology_extra.EE12_E_23","4","Especificar","survey_methodology_extra.survey_EE12","Variable",,"7"
"survey_methodology_extra.EE12_E_24","24",,,"closed",,"survey_methodology_extra.EE12_E","11",".","survey_methodology_extra.survey_EE12","View",,"7"
"survey_methodology_extra.EE12_E_24_1","1",,,"closed",,"survey_methodology_extra.EE12_E_24","1","En el último año, ¿cómo piensa Ud. que evolucionaron...(por favor, marque una opción por fila)","survey_methodology_extra.survey_EE12","View",,"7"
"survey_methodology_extra.EE12_E_24_1_1","1",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12_E_24_1_2","survey_methodology_extra.EE12_E_24_1","1","los plazos de reintegros de exportaciones? (exceptuando saldo técnico de IVA de exportaciones)","survey_methodology_extra.survey_EE12","Variable",,"7"
"survey_methodology_extra.EE12_E_24_1_1_1","1",,,"closed",,"survey_methodology_extra.EE12_E_24_1_1","1","Empeoró","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_24_1_1_2","2",,,"closed",,"survey_methodology_extra.EE12_E_24_1_1","2","Está igual","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_24_1_1_3","3",,,"closed",,"survey_methodology_extra.EE12_E_24_1_1","3","Mejoró","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_24_1_1_4","4",,,"disabled",,"survey_methodology_extra.EE12_E_24_1_1","4","No sabe","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_24_1_2","2",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12_E_24_1_3","survey_methodology_extra.EE12_E_24_1","2","los plazos de devolución de Saldo Técnico de IVA de exportaciones?","survey_methodology_extra.survey_EE12","Variable",,"7"
